"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","West Berkshire","Local authority","E06000037","Girls","6-7","100","%","2","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","West Sussex","Local authority","E10000032","All","6-7","97","%","31","30"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","West Sussex","Local authority","E10000032","Boys","6-7","95","%","20","19"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","West Sussex","Local authority","E10000032","Girls","6-7","100","%","11","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Westminster","Local authority","E09000033","All","6-7","94","%","17","16"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Westminster","Local authority","E09000033","Boys","6-7","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Westminster","Local authority","E09000033","Girls","6-7","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wigan","Local authority","E08000010","All","6-7","100","%","23","23"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wigan","Local authority","E08000010","Boys","6-7","100","%","10","10"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wigan","Local authority","E08000010","Girls","6-7","100","%","13","13"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wiltshire","Local authority","E06000054","All","6-7","81","%","16","13"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wiltshire","Local authority","E06000054","Boys","6-7","88","%","8","7"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wiltshire","Local authority","E06000054","Girls","6-7","75","%","8","6"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Windsor and Maidenhead","Local authority","E06000040","All","6-7","60","%","5","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Boys","6-7","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Girls","6-7","50","%","2","1"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wirral","Local authority","E08000015","All","6-7","95","%","19","18"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wirral","Local authority","E08000015","Boys","6-7","100","%","9","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wirral","Local authority","E08000015","Girls","6-7","90","%","10","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wokingham","Local authority","E06000041","All","6-7","80","%","20","16"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wokingham","Local authority","E06000041","Boys","6-7","60","%","10","6"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wokingham","Local authority","E06000041","Girls","6-7","100","%","10","10"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wolverhampton","Local authority","E08000031","All","6-7","89","%","18","16"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wolverhampton","Local authority","E08000031","Boys","6-7","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Wolverhampton","Local authority","E08000031","Girls","6-7","89","%","9","8"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Worcestershire","Local authority","E10000034","All","6-7","76","%","17","13"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Worcestershire","Local authority","E10000034","Boys","6-7","75","%","12","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","Worcestershire","Local authority","E10000034","Girls","6-7","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","York","Local authority","E06000014","All","6-7","92","%","12","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","York","Local authority","E06000014","Boys","6-7","100","%","6","6"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","York","Local authority","E06000014","Girls","6-7","83","%","6","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Barking and Dagenham","Local authority","E09000002","All","6-7","75","%","338","252"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Barking and Dagenham","Local authority","E09000002","Boys","6-7","71","%","180","127"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Barking and Dagenham","Local authority","E09000002","Girls","6-7","79","%","158","125"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Barnet","Local authority","E09000003","All","6-7","80","%","450","358"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Barnet","Local authority","E09000003","Boys","6-7","79","%","230","181"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Barnet","Local authority","E09000003","Girls","6-7","80","%","220","177"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Barnsley","Local authority","E08000016","All","6-7","74","%","65","48"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Barnsley","Local authority","E08000016","Boys","6-7","70","%","33","23"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Barnsley","Local authority","E08000016","Girls","6-7","78","%","32","25"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bath and North East Somerset","Local authority","E06000022","All","6-7","78","%","101","79"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bath and North East Somerset","Local authority","E06000022","Boys","6-7","76","%","45","34"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bath and North East Somerset","Local authority","E06000022","Girls","6-7","80","%","56","45"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bedford","Local authority","E06000055","All","6-7","64","%","271","173"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bedford","Local authority","E06000055","Boys","6-7","65","%","140","91"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bedford","Local authority","E06000055","Girls","6-7","63","%","131","82"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bexley","Local authority","E09000004","All","6-7","83","%","305","252"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bexley","Local authority","E09000004","Boys","6-7","80","%","143","114"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bexley","Local authority","E09000004","Girls","6-7","85","%","162","138"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Birmingham","Local authority","E08000025","All","6-7","73","%","1582","1157"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Birmingham","Local authority","E08000025","Boys","6-7","71","%","809","578"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Birmingham","Local authority","E08000025","Girls","6-7","75","%","773","579"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Blackburn with Darwen","Local authority","E06000008","All","6-7","78","%","77","60"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Blackburn with Darwen","Local authority","E06000008","Boys","6-7","85","%","39","33"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Blackburn with Darwen","Local authority","E06000008","Girls","6-7","71","%","38","27"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Blackpool","Local authority","E06000009","All","6-7","75","%","55","41"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Blackpool","Local authority","E06000009","Boys","6-7","66","%","35","23"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Blackpool","Local authority","E06000009","Girls","6-7","90","%","20","18"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bolton","Local authority","E08000001","All","6-7","73","%","191","139"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bolton","Local authority","E08000001","Boys","6-7","73","%","95","69"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bolton","Local authority","E08000001","Girls","6-7","73","%","96","70"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bournemouth, Christchurch and Poole","Local authority","E06000058","All","6-7","80","%","248","198"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bournemouth, Christchurch and Poole","Local authority","E06000058","Boys","6-7","80","%","125","100"
