"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Measure_type","Value","Value_type","Note"
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Personal pension income","26","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Investment income","76","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Earnings income","124","£",""
"Gross income, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Other income ","3","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Mean","450","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White","ONS 5+2","Mean","454","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Mean","455","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Mean","412","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Mean","425","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Mean","345","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Mean","360","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Mean","500","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Median","349","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White","ONS 5+2","Median","352","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Median","353","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Median","323","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Median","384","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Median","280","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Median","267","£",""
"Net income BHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Median","305","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Mean","415","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White","ONS 5+2","Mean","420","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Mean","421","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Mean","365","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Mean","370","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Mean","285","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Mean","319","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Mean","443","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Median","312","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White","ONS 5+2","Median","317","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Median","318","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Median","256","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Median","331","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Median","219","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Median","224","£",""
"Net income AHC, £ per week","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Median","231","£",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Count"," 8,700,000 ","",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","White","ONS 5+2","Count"," 8,300,000 ","",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Count"," 8,100,000 ","",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Count"," 200,000 ","",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Count"," - ","","Less than 50,000 in the UK population"
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Count"," 100,000 ","",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Count"," 200,000 ","",""
"Total Population Figures","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Count"," - ","","Less than 50,000 in the UK population"
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","All","ONS 5+2","Count"," 20,762 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","White","ONS 5+2","Count"," 20,018 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","White British","ONS 5+2","Count"," 19,603 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","White Other","ONS 5+2","Count"," 415 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Mixed","ONS 5+2","Count"," 70 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Black","ONS 5+2","Count"," 223 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Asian","ONS 5+2","Count"," 386 ","",""
"Sample Sizes","2013/14; 2014/15; 2015/16","3-Year sum","Other","ONS 5+2","Count"," 65 ","",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","97","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","25","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Occupational pension income","62","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Investment income","63","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White","ONS 5+2","Benefit Income of which Income-related benefits","25","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White","ONS 5+2","Occupational pension income","63","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White","ONS 5+2","Investment income","64","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","24","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Occupational pension income","64","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Investment income","65","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","All benefit income (including State Pension)","99","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","88","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","31","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","19","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Occupational pension income","47","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Personal pension income","13","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Investment income","57","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Earnings income","18","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","Other income","43","%",""
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2014/15; 2015/16; 2016/17","3-Year average","Black","ONS 5+2","All benefit income (including State Pension)","100","%",""
